REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
32;Hauts-de-France;80;20;8020;Péronne;60;26393;26885
32;Hauts-de-France;80;21;8021;Poix-de-Picardie;79;20173;20540
32;Hauts-de-France;80;22;8022;Roye;62;25273;25673
32;Hauts-de-France;80;23;8023;Rue;54;24743;25187
76;Occitanie;81;01;8101;Albi-1;1;16143;16737
76;Occitanie;81;02;8102;Albi-2;6;20127;20646
76;Occitanie;81;03;8103;Albi-3;9;19981;20560
76;Occitanie;81;04;8104;Albi-4;3;18901;19191
76;Occitanie;81;05;8105;Carmaux-1 Le Ségala;33;17540;17873
76;Occitanie;81;06;8106;Carmaux-2 Vallée du Cérou;40;18622;19067
76;Occitanie;81;07;8107;Castres-1;1;18048;18517
76;Occitanie;81;08;8108;Castres-2;7;15284;15812
76;Occitanie;81;09;8109;Castres-3;2;15289;15720
76;Occitanie;81;10;8110;Les Deux Rives;18;14981;15347
76;Occitanie;81;11;8111;Gaillac;3;18692;19131
76;Occitanie;81;12;8112;Graulhet;7;17658;17951
76;Occitanie;81;13;8113;Le Haut Dadou;25;17658;17979
76;Occitanie;81;14;8114;Les Hautes Terres d'Oc;24;12835;13089
76;Occitanie;81;15;8115;Lavaur Cocagne;23;18328;18860
76;Occitanie;81;16;8116;Mazamet-1;9;16805;17099
76;Occitanie;81;17;8117;Mazamet-2 Vallée du Thoré;12;17229;17892
76;Occitanie;81;18;8118;La Montagne noire;15;15651;16097
76;Occitanie;81;19;8119;Le Pastel;15;17757;18140
76;Occitanie;81;20;8120;Plaine de l'Agoût;27;16009;16419
76;Occitanie;81;21;8121;Les Portes du Tarn;10;18666;19238
76;Occitanie;81;22;8122;Saint-Juéry;6;15060;15382
76;Occitanie;81;23;8123;Vignobles et Bastides;25;20088;20486
76;Occitanie;82;01;8201;Aveyron-Lère;6;20108;20591
76;Occitanie;82;02;8202;Beaumont-de-Lomagne;32;13531;13960
76;Occitanie;82;03;8203;Castelsarrasin;6;21873;22254
76;Occitanie;82;04;8204;Garonne-Lomagne-Brulhois;29;13463;13685
76;Occitanie;82;05;8205;Moissac;3;14710;15013
76;Occitanie;82;06;8206;Montauban-1;1;20629;21077
76;Occitanie;82;07;8207;Montauban-2;1;19975;20613
76;Occitanie;82;08;8208;Montauban-3;1;22341;22833
76;Occitanie;82;09;8209;Montech;9;22331;22736
76;Occitanie;82;10;8210;Pays de Serres Sud-Quercy;24;13079;13337
76;Occitanie;82;11;8211;Quercy-Aveyron;15;15050;15342
76;Occitanie;82;12;8212;Quercy-Rouergue;25;13880;14227
76;Occitanie;82;13;8213;Tarn-Tescou-Quercy vert;15;19958;20365
76;Occitanie;82;14;8214;Valence;17;13577;13911
76;Occitanie;82;15;8215;Verdun-sur-Garonne;13;21312;21706
93;Provence-Alpes-Côte d'Azur;83;01;8301;Brignoles;12;41748;42524
93;Provence-Alpes-Côte d'Azur;83;02;8302;La Crau;6;54023;54792
93;Provence-Alpes-Côte d'Azur;83;03;8303;Draguignan;2;47731;48639
93;Provence-Alpes-Côte d'Azur;83;04;8304;Flayosc;34;35283;35897
93;Provence-Alpes-Côte d'Azur;83;05;8305;Fréjus;1;46785;47280
93;Provence-Alpes-Côte d'Azur;83;06;8306;La Garde;3;46817;47470
93;Provence-Alpes-Côte d'Azur;83;07;8307;Garéoult;12;43043;43690
93;Provence-Alpes-Côte d'Azur;83;08;8308;Hyères;1;47805;48618
93;Provence-Alpes-Côte d'Azur;83;09;8309;Le Luc;11;41623;42272
93;Provence-Alpes-Côte d'Azur;83;10;8310;Ollioules;4;43779;44401
93;Provence-Alpes-Côte d'Azur;83;11;8311;Roquebrune-sur-Argens;11;54708;55569
93;Provence-Alpes-Côte d'Azur;83;12;8312;Saint-Cyr-sur-Mer;9;50454;51247
93;Provence-Alpes-Côte d'Azur;83;13;8313;Saint-Maximin-la-Sainte-Baume;19;53556;54736
93;Provence-Alpes-Côte d'Azur;83;14;8314;Saint-Raphaël;3;52822;53775
93;Provence-Alpes-Côte d'Azur;83;15;8315;Sainte-Maxime;10;55799;56583
93;Provence-Alpes-Côte d'Azur;83;16;8316;La Seyne-sur-Mer-1;1;54368;54946
93;Provence-Alpes-Côte d'Azur;83;17;8317;La Seyne-sur-Mer-2;3;52473;53243
93;Provence-Alpes-Côte d'Azur;83;18;8318;Solliès-Pont;6;46952;47543
93;Provence-Alpes-Côte d'Azur;83;19;8319;Toulon-1;1;51626;51948
93;Provence-Alpes-Côte d'Azur;83;20;8320;Toulon-2;1;45814;46139
93;Provence-Alpes-Côte d'Azur;83;21;8321;Toulon-3;3;54673;55381
93;Provence-Alpes-Côte d'Azur;83;22;8322;Toulon-4;1;54796;55395
93;Provence-Alpes-Côte d'Azur;83;23;8323;Vidauban;5;42629;43497
93;Provence-Alpes-Côte d'Azur;84;01;8401;Apt;27;30326;30936
93;Provence-Alpes-Côte d'Azur;84;02;8402;Avignon-1;1;28473;28819
93;Provence-Alpes-Côte d'Azur;84;03;8403;Avignon-2;1;33682;34282
93;Provence-Alpes-Côte d'Azur;84;04;8404;Avignon-3;2;39052;39618
93;Provence-Alpes-Côte d'Azur;84;05;8405;Bollène;9;32295;32872
93;Provence-Alpes-Côte d'Azur;84;06;8406;Carpentras;3;40086;41044
93;Provence-Alpes-Côte d'Azur;84;07;8407;Cavaillon;2;31303;31734
93;Provence-Alpes-Côte d'Azur;84;08;8408;Cheval-Blanc;14;32345;32968
93;Provence-Alpes-Côte d'Azur;84;09;8409;L'Isle-sur-la-Sorgue;5;34162;34952
93;Provence-Alpes-Côte d'Azur;84;10;8410;Monteux;7;37055;37678
93;Provence-Alpes-Côte d'Azur;84;11;8411;Orange;3;37917;38688
93;Provence-Alpes-Côte d'Azur;84;12;8412;Pernes-les-Fontaines;21;35422;36194
93;Provence-Alpes-Côte d'Azur;84;13;8413;Pertuis;15;39278;40064
93;Provence-Alpes-Côte d'Azur;84;14;8414;Le Pontet;5;40340;41017
93;Provence-Alpes-Côte d'Azur;84;15;8415;Sorgues;5;38354;38828
93;Provence-Alpes-Côte d'Azur;84;16;8416;Vaison-la-Romaine;29;28604;29235
93;Provence-Alpes-Côte d'Azur;84;17;8417;Valréas;4;13362;13727
52;Pays de la Loire;85;01;8501;Aizenay;11;49654;50800
52;Pays de la Loire;85;02;8502;Challans;15;52139;53296
52;Pays de la Loire;85;03;8503;Chantonnay;18;44869;46311
52;Pays de la Loire;85;04;8504;La Châtaigneraie;34;31479;32199
52;Pays de la Loire;85;05;8505;Fontenay-le-Comte;28;43997;45266
52;Pays de la Loire;85;06;8506;Les Herbiers;14;45046;46480
52;Pays de la Loire;85;07;8507;L'île-d'Yeu;1;4883;5021
52;Pays de la Loire;85;08;8508;Luçon;21;32590;33438
52;Pays de la Loire;85;09;8509;Mareuil-sur-Lay-Dissais;26;35252;35933
52;Pays de la Loire;85;10;8510;Montaigu-Vendée;13;49074;50445
52;Pays de la Loire;85;11;8511;Mortagne-sur-Sèvre;14;40383;41554
52;Pays de la Loire;85;12;8512;La Roche-sur-Yon-1;5;43114;45473
52;Pays de la Loire;85;13;8513;La Roche-sur-Yon-2;4;42932;44267
52;Pays de la Loire;85;14;8514;Les Sables-d'Olonne;1;49603;50924
52;Pays de la Loire;85;15;8515;Saint-Hilaire-de-Riez;13;51793;52995
52;Pays de la Loire;85;16;8516;Saint-Jean-de-Monts;14;43165;43978
52;Pays de la Loire;85;17;8517;Talmont-Saint-Hilaire;22;53636;54523
75;Nouvelle-Aquitaine;86;01;8601;Chasseneuil-du-Poitou;13;23381;23831
75;Nouvelle-Aquitaine;86;02;8602;Châtellerault-1;8;25457;26075
75;Nouvelle-Aquitaine;86;03;8603;Châtellerault-2;21;25002;25510
75;Nouvelle-Aquitaine;86;04;8604;Châtellerault-3;10;20994;21414
75;Nouvelle-Aquitaine;86;05;8605;Chauvigny;15;21518;22004
75;Nouvelle-Aquitaine;86;06;8606;Civray;29;17885;18299
75;Nouvelle-Aquitaine;86;07;8607;Jaunay-Marigny;6;24909;25463
75;Nouvelle-Aquitaine;86;08;8608;Loudun;49;26567;27227
75;Nouvelle-Aquitaine;86;09;8609;Lusignan;15;19003;19652
75;Nouvelle-Aquitaine;86;10;8610;Lussac-les-Châteaux;25;18325;18712
75;Nouvelle-Aquitaine;86;11;8611;Migné-Auxances;15;25857;26324
75;Nouvelle-Aquitaine;86;12;8612;Montmorillon;26;17503;18144
75;Nouvelle-Aquitaine;86;13;8613;Poitiers-1;4;24359;24915
75;Nouvelle-Aquitaine;86;14;8614;Poitiers-2;2;26493;27342
75;Nouvelle-Aquitaine;86;15;8615;Poitiers-3;1;27290;28048
75;Nouvelle-Aquitaine;86;16;8616;Poitiers-4;2;22040;22507
75;Nouvelle-Aquitaine;86;17;8617;Poitiers-5;3;22899;23249
75;Nouvelle-Aquitaine;86;18;8618;Vivonne;16;27194;27676
75;Nouvelle-Aquitaine;86;19;8619;Vouneuil-sous-Biard;11;22221;22690
75;Nouvelle-Aquitaine;87;01;8701;Aixe-sur-Vienne;10;21225;21765
75;Nouvelle-Aquitaine;87;02;8702;Ambazac;15;17416;17685
75;Nouvelle-Aquitaine;87;03;8703;Bellac;22;16809;17129
75;Nouvelle-Aquitaine;87;04;8704;Châteauponsac;31;16170;16592
75;Nouvelle-Aquitaine;87;05;8705;Condat-sur-Vienne;12;19499;19827
75;Nouvelle-Aquitaine;87;06;8706;Couzeix;7;21196;21490
75;Nouvelle-Aquitaine;87;07;8707;Eymoutiers;32;19510;19814
75;Nouvelle-Aquitaine;87;08;8708;Limoges-1;1;18774;19048
75;Nouvelle-Aquitaine;87;09;8709;Limoges-2;1;15142;15246
75;Nouvelle-Aquitaine;87;10;8710;Limoges-3;1;16647;16819
75;Nouvelle-Aquitaine;87;11;8711;Limoges-4;1;15809;15900
75;Nouvelle-Aquitaine;87;12;8712;Limoges-5;3;18377;18982
75;Nouvelle-Aquitaine;87;13;8713;Limoges-6;1;17512;17784
75;Nouvelle-Aquitaine;87;14;8714;Limoges-7;1;13370;13552
75;Nouvelle-Aquitaine;87;15;8715;Limoges-8;1;15798;16053
75;Nouvelle-Aquitaine;87;16;8716;Limoges-9;2;17083;17250
75;Nouvelle-Aquitaine;87;17;8717;Panazol;2;17518;17764
75;Nouvelle-Aquitaine;87;18;8718;Rochechouart;22;17094;17296
75;Nouvelle-Aquitaine;87;19;8719;Saint-Junien;8;20789;21195
75;Nouvelle-Aquitaine;87;20;8720;Saint-Léonard-de-Noblat;13;16593;16900
75;Nouvelle-Aquitaine;87;21;8721;Saint-Yrieix-la-Perche;17;20836;21373
44;Grand Est;88;01;8801;La Bresse;15;21759;22317
44;Grand Est;88;02;8802;Bruyères;51;19377;19781
44;Grand Est;88;03;8803;Charmes;52;20439;20753
44;Grand Est;88;04;8804;Darney;81;17093;17565
44;Grand Est;88;05;8805;Épinal-1;8;22175;22830
44;Grand Est;88;06;8806;Épinal-2;9;25493;26467
44;Grand Est;88;07;8807;Gérardmer;16;24106;24986
44;Grand Est;88;08;8808;Golbey;12;25382;25906
44;Grand Est;88;09;8809;Mirecourt;56;16510;17205
44;Grand Est;88;10;8810;Neufchâteau;46;17015;17480
44;Grand Est;88;11;8811;Raon-l'Etape;40;22786;23354
44;Grand Est;88;12;8812;Remiremont;9;24642;25388
44;Grand Est;88;13;8813;Saint-Dié-des-Vosges-1;11;23795;24295
44;Grand Est;88;14;8814;Saint-Dié-des-Vosges-2;26;22875;23479
44;Grand Est;88;15;8815;Le Thillot;10;17130;17526
44;Grand Est;88;16;8816;Le Val-d'Ajol;21;19692;20287
44;Grand Est;88;17;8817;Vittel;45;16979;17676
27;Bourgogne-Franche-Comté;89;01;8901;Auxerre-1;4;13876;14422
27;Bourgogne-Franche-Comté;89;02;8902;Auxerre-2;7;19019;19482
27;Bourgogne-Franche-Comté;89;03;8903;Auxerre-3;7;14996;15641
27;Bourgogne-Franche-Comté;89;04;8904;Auxerre-4;3;14082;14469
27;Bourgogne-Franche-Comté;89;05;8905;Avallon;27;13840;14187
27;Bourgogne-Franche-Comté;89;06;8906;Brienon-sur-Armançon;34;16790;17143
27;Bourgogne-Franche-Comté;89;07;8907;Chablis;58;16043;16441
27;Bourgogne-Franche-Comté;89;08;8908;Charny Orée de Puisaye;17;16443;16810
27;Bourgogne-Franche-Comté;89;09;8909;Cœur de Puisaye;24;15243;15653
27;Bourgogne-Franche-Comté;89;10;8910;Gâtinais en Bourgogne;24;16391;16711
27;Bourgogne-Franche-Comté;89;11;8911;Joigny;15;17868;18435
27;Bourgogne-Franche-Comté;89;12;8912;Joux-la-Ville;42;12522;12781
27;Bourgogne-Franche-Comté;89;13;8913;Migennes;10;15405;15662
27;Bourgogne-Franche-Comté;89;14;8914;Pont-sur-Yonne;10;13904;14149
27;Bourgogne-Franche-Comté;89;15;8915;Saint-Florentin;22;17550;17901
27;Bourgogne-Franche-Comté;89;16;8916;Sens-1;3;20769;21185
27;Bourgogne-Franche-Comté;89;17;8917;Sens-2;6;20814;21299
27;Bourgogne-Franche-Comté;89;18;8918;Thorigny-sur-Oreuse;17;13908;14231
27;Bourgogne-Franche-Comté;89;19;8919;Tonnerrois;52;15032;15430
27;Bourgogne-Franche-Comté;89;20;8920;Villeneuve-sur-Yonne;12;13245;13511
27;Bourgogne-Franche-Comté;89;21;8921;Vincelles;33;14527;14816
27;Bourgogne-Franche-Comté;90;01;9001;Bavilliers;5;14752;15080
27;Bourgogne-Franche-Comté;90;02;9002;Belfort-1;1;15144;15452
27;Bourgogne-Franche-Comté;90;03;9003;Belfort-2;1;16063;16298
27;Bourgogne-Franche-Comté;90;04;9004;Belfort-3;1;14705;14912
27;Bourgogne-Franche-Comté;90;05;9005;Châtenois-les-Forges;16;14645;14984
27;Bourgogne-Franche-Comté;90;06;9006;Delle;16;17303;17561
27;Bourgogne-Franche-Comté;90;07;9007;Giromagny;22;15049;15413
27;Bourgogne-Franche-Comté;90;08;9008;Grandvillars;33;17018;17372
27;Bourgogne-Franche-Comté;90;09;9009;Valdoie;8;15576;16072
11;Île-de-France;91;01;9101;Arpajon;16;67226;67960
11;Île-de-France;91;02;9102;Athis-Mons;3;64107;64520
11;Île-de-France;91;03;9103;Brétigny-sur-Orge;6;65275;65928
11;Île-de-France;91;04;9104;Corbeil-Essonnes;4;68382;68777
11;Île-de-France;91;05;9105;Dourdan;28;68773;69850
11;Île-de-France;91;06;9106;Draveil;5;54302;54919
11;Île-de-France;91;07;9107;Épinay-sous-Sénart;9;60326;60882
11;Île-de-France;91;08;9108;Étampes;44;65514;66484
11;Île-de-France;91;09;9109;Évry;1;66919;67272
11;Île-de-France;91;10;9110;Gif-sur-Yvette;12;64624;65938
11;Île-de-France;91;11;9111;Longjumeau;8;72890;73616
11;Île-de-France;91;12;9112;Massy;2;72172;72562
11;Île-de-France;91;13;9113;Mennecy;28;71166;72175
11;Île-de-France;91;14;9114;Palaiseau;3;64802;65792
11;Île-de-France;91;15;9115;Ris-Orangis;6;64989;65352
11;Île-de-France;91;16;9116;Sainte-Geneviève-des-Bois;4;68982;69576
11;Île-de-France;91;17;9117;Savigny-sur-Orge;3;58881;59276
11;Île-de-France;91;18;9118;Les Ulis;7;54925;55528
11;Île-de-France;91;19;9119;Vigneux-sur-Seine;3;58886;59270
11;Île-de-France;91;20;9120;Viry-Châtillon;2;57680;57900
11;Île-de-France;91;21;9121;Yerres;2;47664;48314
11;Île-de-France;92;01;9201;Antony;1;64263;65037
11;Île-de-France;92;02;9202;Asnières-sur-Seine;1;77014;77487
11;Île-de-France;92;03;9203;Bagneux;2;65591;66062
11;Île-de-France;92;04;9204;Boulogne-Billancourt-1;1;65159;65928
11;Île-de-France;92;05;9205;Boulogne-Billancourt-2;2;76163;76877
11;Île-de-France;92;06;9206;Châtenay-Malabry;3;85557;86494
11;Île-de-France;92;07;9207;Châtillon;2;60775;61210
11;Île-de-France;92;08;9208;Clamart;2;87198;87970
11;Île-de-France;92;09;9209;Clichy;1;64410;64658
11;Île-de-France;92;10;9210;Colombes-1;1;77558;78011
11;Île-de-France;92;11;9211;Colombes-2;3;72601;73362
11;Île-de-France;92;12;9212;Courbevoie-1;2;68972;69541
11;Île-de-France;92;13;9213;Courbevoie-2;2;74859;75256
11;Île-de-France;92;14;9214;Gennevilliers;2;77000;77271
11;Île-de-France;92;15;9215;Issy-les-Moulineaux;1;67669;68449
11;Île-de-France;92;16;9216;Levallois-Perret;1;68092;68620
11;Île-de-France;92;17;9217;Meudon;2;66928;67863
11;Île-de-France;92;18;9218;Montrouge;2;76881;77353
11;Île-de-France;92;19;9219;Nanterre-1;1;65644;66006
11;Île-de-France;92;20;9220;Nanterre-2;2;81095;81871
11;Île-de-France;92;21;9221;Neuilly-sur-Seine;1;59538;60515
11;Île-de-France;92;22;9222;Rueil-Malmaison;1;82874;84409
11;Île-de-France;92;23;9223;Saint-Cloud;5;68871;70325
11;Île-de-France;93;01;9301;Aubervilliers;1;88365;88529
11;Île-de-France;93;02;9302;Aulnay-sous-Bois;1;87599;87951
11;Île-de-France;93;03;9303;Bagnolet;3;104081;104426
11;Île-de-France;93;04;9304;Le Blanc-Mesnil;2;70298;70485
11;Île-de-France;93;05;9305;Bobigny;2;99783;100013
11;Île-de-France;93;06;9306;Bondy;3;79053;79293
11;Île-de-France;93;07;9307;La Courneuve;3;74792;74983
11;Île-de-France;93;08;9308;Drancy;1;64468;64645
11;Île-de-France;93;09;9309;Épinay-sur-Seine;3;67912;68083
11;Île-de-France;93;10;9310;Gagny;2;82113;82415
11;Île-de-France;93;11;9311;Livry-Gargan;2;76582;76874
11;Île-de-France;93;12;9312;Montreuil-1;2;93898;94359
11;Île-de-France;93;13;9313;Montreuil-2;1;65216;65558
11;Île-de-France;93;14;9314;Noisy-le-Grand;2;80298;80770
11;Île-de-France;93;15;9315;Pantin;2;78922;79132
11;Île-de-France;93;16;9316;Saint-Denis-1;1;71782;71956
11;Île-de-France;93;17;9317;Saint-Denis-2;2;85207;85926
11;Île-de-France;93;18;9318;Saint-Ouen-sur-Seine;3;93238;93447
11;Île-de-France;93;19;9319;Sevran;2;94005;94261
11;Île-de-France;93;20;9320;Tremblay-en-France;4;80233;80601
11;Île-de-France;93;21;9321;Villemomble;3;66471;66952
11;Île-de-France;94;01;9401;Alfortville;1;45531;45702
11;Île-de-France;94;02;9402;Cachan;2;53303;53740
11;Île-de-France;94;03;9403;Champigny-sur-Marne-1;1;52349;52578
11;Île-de-France;94;04;9404;Champigny-sur-Marne-2;2;44433;44637
11;Île-de-France;94;05;9405;Charenton-le-Pont;4;64781;65179
11;Île-de-France;94;06;9406;Choisy-le-Roi;2;69143;69398
11;Île-de-France;94;07;9407;Créteil-1;1;47293;47490
11;Île-de-France;94;08;9408;Créteil-2;1;46104;46323
11;Île-de-France;94;09;9409;Fontenay-sous-Bois;2;62707;63211
11;Île-de-France;94;10;9410;L'Haÿ-les-Roses;2;60716;61038
11;Île-de-France;94;11;9411;Ivry-sur-Seine;1;65064;65263
11;Île-de-France;94;12;9412;Le Kremlin-Bicêtre;2;44073;44268
11;Île-de-France;94;13;9413;Maisons-Alfort;1;56799;57144
11;Île-de-France;94;14;9414;Nogent-sur-Marne;2;66795;67336
11;Île-de-France;94;15;9415;Orly;3;51646;51940
11;Île-de-France;94;16;9416;Plateau briard;8;62181;62735
11;Île-de-France;94;17;9417;Saint-Maur-des-Fossés-1;1;63311;64030
11;Île-de-France;94;18;9418;Saint-Maur-des-Fossés-2;4;70272;70801
11;Île-de-France;94;19;9419;Thiais;3;58355;58703
11;Île-de-France;94;20;9420;Villejuif;1;60183;60473
11;Île-de-France;94;21;9421;Villeneuve-Saint-Georges;3;54836;55003
11;Île-de-France;94;22;9422;Villiers-sur-Marne;3;72777;73357
11;Île-de-France;94;23;9423;Vincennes;2;60314;60870
11;Île-de-France;94;24;9424;Vitry-sur-Seine-1;1;46961;47180
11;Île-de-France;94;25;9425;Vitry-sur-Seine-2;1;47002;47213
11;Île-de-France;95;01;9501;Argenteuil-1;3;59236;59697
11;Île-de-France;95;02;9502;Argenteuil-2;1;60142;60321
11;Île-de-France;95;03;9503;Argenteuil-3;2;71446;71772
11;Île-de-France;95;04;9504;Cergy-1;3;68887;69204
11;Île-de-France;95;05;9505;Cergy-2;5;59816;60309
11;Île-de-France;95;06;9506;Deuil-la-Barre;4;61720;62076
11;Île-de-France;95;07;9507;Domont;11;63731;64277
11;Île-de-France;95;08;9508;Ermont;2;55700;56249
11;Île-de-France;95;09;9509;Fosses;24;61204;61746
11;Île-de-France;95;10;9510;Franconville;2;65046;65418
11;Île-de-France;95;11;9511;Garges-lès-Gonesse;2;56814;56998
11;Île-de-France;95;12;9512;Goussainville;9;62026;62401
11;Île-de-France;95;13;9513;Herblay-sur-Seine;3;58806;59222
11;Île-de-France;95;14;9514;L'Isle-Adam;15;68190;68892
11;Île-de-France;95;15;9515;Montmorency;6;59995;60659
11;Île-de-France;95;16;9516;Pontoise;31;55445;56290
11;Île-de-France;95;17;9517;Saint-Ouen-l'Aumône;12;58240;58745
11;Île-de-France;95;18;9518;Sarcelles;1;59173;59385
11;Île-de-France;95;19;9519;Taverny;4;56441;56744
11;Île-de-France;95;20;9520;Vauréal;39;52998;53673
11;Île-de-France;95;21;9521;Villiers-le-Bel;7;66597;66864
01;Guadeloupe;971;01;97101;Les Abymes-1;1;15002;15146
01;Guadeloupe;971;02;97102;Les Abymes-2;1;20072;20195
01;Guadeloupe;971;03;97103;Les Abymes-3;2;19723;19863
01;Guadeloupe;971;04;97104;Baie-Mahault-1;1;18968;19176
01;Guadeloupe;971;05;97105;Baie-Mahault-2;2;24433;24792
01;Guadeloupe;971;06;97106;Basse-Terre;2;19594;19972
01;Guadeloupe;971;07;97107;Capesterre-Belle-Eau;1;17684;17834
01;Guadeloupe;971;08;97108;Le Gosier;1;24015;24220
01;Guadeloupe;971;09;97109;Lamentin;1;18628;18881
01;Guadeloupe;971;10;97110;Marie-Galante;3;10350;10483
01;Guadeloupe;971;11;97111;Le Moule;1;23014;23249
01;Guadeloupe;971;12;97112;Morne-à-l'Eau;1;16228;16367
01;Guadeloupe;971;13;97113;Petit-Bourg;2;19753;19916
01;Guadeloupe;971;14;97114;Petit-Canal;3;18231;18493
01;Guadeloupe;971;15;97115;Pointe-à-Pitre;1;15040;15112
01;Guadeloupe;971;16;97116;Saint-François;3;18964;19197
01;Guadeloupe;971;17;97117;Sainte-Anne;1;20257;20426
01;Guadeloupe;971;18;97118;Sainte-Rose-1;4;14692;14900
01;Guadeloupe;971;19;97119;Sainte-Rose-2;1;14895;15055
01;Guadeloupe;971;20;97120;Trois-Rivières;5;18732;19064
01;Guadeloupe;971;21;97121;Vieux-Habitants;3;15885;16152
04;La Réunion;974;01;97401;L'Étang-Salé;3;30905;31392
04;La Réunion;974;02;97402;Le Port;1;33969;34212
04;La Réunion;974;03;97403;La Possession;1;36568;37005
04;La Réunion;974;04;97404;Saint-André-1;2;35562;35897
04;La Réunion;974;05;97405;Saint-André-2;1;38604;38906
04;La Réunion;974;06;97406;Saint-André-3;3;30550;30919
04;La Réunion;974;07;97407;Saint-Benoît-1;2;28836;29144
04;La Réunion;974;08;97408;Saint-Benoît-2;3;28343;28644
04;La Réunion;974;09;97409;Saint-Denis-1;1;43840;44198
04;La Réunion;974;10;97410;Saint-Denis-2;1;33749;34138
04;La Réunion;974;11;97411;Saint-Denis-3;1;40003;40436
04;La Réunion;974;12;97412;Saint-Denis-4;1;38042;38370
04;La Réunion;974;13;97413;Saint-Joseph;1;28708;28983
04;La Réunion;974;14;97414;Saint-Leu;2;38479;39030
04;La Réunion;974;15;97415;Saint-Louis-1;1;29957;30346
04;La Réunion;974;16;97416;Saint-Louis-2;3;37200;37655
04;La Réunion;974;17;97417;Saint-Paul-1;1;34478;34790
04;La Réunion;974;18;97418;Saint-Paul-2;1;36235;36673
04;La Réunion;974;19;97419;Saint-Paul-3;1;37375;37942
04;La Réunion;974;20;97420;Saint-Pierre-1;1;35177;35594
04;La Réunion;974;21;97421;Saint-Pierre-2;1;37992;38353
04;La Réunion;974;22;97422;Saint-Pierre-3;3;35435;35988
04;La Réunion;974;23;97423;Sainte-Marie;1;37093;37527
04;La Réunion;974;24;97424;Le Tampon-1;1;41746;42130
04;La Réunion;974;25;97425;Le Tampon-2;1;40833;41388
